"Step","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MIN","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MAX"
"92785152","0","0","0"
"92806016","1","1","1"
"92821504","0","0","0"
"92830208","0","0","0"
"92831872","0","0","0"
"92836480","0","0","0"
"92839040","0","0","0"
"92848896","0","0","0"
"92856832","0","0","0"
"92862080","0","0","0"
"92863488","0","0","0"
"92865920","0","0","0"
"92876544","0","0","0"
"92916992","0","0","0"
"92941056","0","0","0"
"92941824","0.5","0.5","0.5"
"92948736","0","0","0"
"92953344","0","0","0"
"92953600","0.5","0.5","0.5"
"92957952","0.5","0.5","0.5"
"92959104","0","0","0"
"93010688","0","0","0"
"93014656","0","0","0"
"93016960","0","0","0"
"93023744","0.5","0.5","0.5"
"93028480","0","0","0"
"93040000","0","0","0"
"93043328","1","1","1"
"93082752","0","0","0"
"93097856","0","0","0"
"93101952","0","0","0"
"93140608","0","0","0"
"93142144","0","0","0"
"93169280","1","1","1"
"93211392","0","0","0"
"93215232","0","0","0"
"93222656","0","0","0"
"93281792","0","0","0"
"93285248","1","1","1"
"93289984","0","0","0"
"93296640","1","1","1"
"93297408","0","0","0"
"93307392","1","1","1"
"93323648","0","0","0"
"93327872","0","0","0"
"93341952","0","0","0"
"93351680","0","0","0"
"93355520","0","0","0"
"93371648","0","0","0"
"93371776","2","2","2"
"93407744","2","2","2"
"93430528","0","0","0"
"93462656","0","0","0"
"93464960","0","0","0"
"93467392","0","0","0"
"93469312","0","0","0"
"93487488","0","0","0"
"93488768","0","0","0"
"93497344","0","0","0"
"93525120","1","1","1"
"93531776","0","0","0"
"93536640","0","0","0"
"93548160","0","0","0"
"93553536","0","0","0"
"93554688","0","0","0"
"93559424","0","0","0"
"93567744","0","0","0"
"93616768","1","1","1"
"93623680","0","0","0"
"93627392","0","0","0"
"93633280","0","0","0"
"93635968","0","0","0"
"93677184","0","0","0"
"93701120","0","0","0"
"93703552","0","0","0"
"93709952","0","0","0"
"93715456","0","0","0"
"93719040","0","0","0"
"93719296","0","0","0"
"93726336","0","0","0"
"93731072","1","1","1"
"93736320","1","1","1"
"93804544","0","0","0"
"93806336","0","0","0"
"93886336","0","0","0"
"93891072","0","0","0"
"93899648","0","0","0"
"93900288","0","0","0"
"93905792","0","0","0"
"93978240","1","1","1"
"93983232","1","1","1"
"93992704","0.5","0.5","0.5"
"93997184","0.5","0.5","0.5"
"94045824","0","0","0"
"94051328","0","0","0"
"94051840","0","0","0"
"94052352","0","0","0"
"94054912","1","1","1"
"94058368","0.5","0.5","0.5"
"94059648","0","0","0"
"94068608","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"94070016","0","0","0"
"94079616","0","0","0"
"94080768","0","0","0"
"94140416","0","0","0"
"94152960","0","0","0"
"94164096","1","1","1"
"94169728","1","1","1"
"94176896","0","0","0"
"94181504","0","0","0"
"94222464","0","0","0"
"94227072","2","2","2"
"94235264","0","0","0"
"94262784","0","0","0"
"94286464","0","0","0"
"94286848","1","1","1"
"94310656","0","0","0"
"94327424","1","1","1"
"94328576","0","0","0"
"94343424","0","0","0"
"94351104","1","1","1"
"94359680","0","0","0"
"94364800","0","0","0"
"94373120","1","1","1"
"94390912","0","0","0"
"94406656","1","1","1"
"94415232","0","0","0"
"94419840","0","0","0"
"94421760","0","0","0"
"94424576","0","0","0"
"94427392","1","1","1"
"94429824","0","0","0"
"94446080","0","0","0"
"94485504","0","0","0"
"94497024","0","0","0"
"94503168","0","0","0"
"94504192","0","0","0"
"94513152","0","0","0"
"94524672","0","0","0"
"94581504","0","0","0"
"94590848","0","0","0"
"94595200","0","0","0"
"94595584","0","0","0"
"94596992","0","0","0"
"94644992","0","0","0"
"94654464","0","0","0"
"94685568","0","0","0"
"94687232","0","0","0"
"94688768","0","0","0"
"94764544","0","0","0"
"94764800","0.25","0.25","0.25"
"94765184","1","1","1"
"94775936","0","0","0"
"94776704","0","0","0"
"94779648","0","0","0"
"94826880","0","0","0"
"94841984","0","0","0"
"94844032","1","1","1"
"94871040","0","0","0"
"94871424","1","1","1"
"94873600","0","0","0"
"94879616","0","0","0"
"94913920","0","0","0"
"94927360","0","0","0"
"94942080","0","0","0"
"94946432","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"94948480","0","0","0"
"94948992","0","0","0"
"94957952","0","0","0"
"94961280","2","2","2"
"94992384","0","0","0"
"95002624","0","0","0"
"95020800","0","0","0"
"95025920","0","0","0"
"95030400","2","2","2"
"95059584","0","0","0"
"95085568","0","0","0"
"95098880","0","0","0"
"95105280","0","0","0"
"95106560","0","0","0"
"95116416","0","0","0"
"95120128","0","0","0"
"95122432","1","1","1"
"95128320","0","0","0"
"95130624","0","0","0"
"95134080","1","1","1"
"95144704","0","0","0"
"95176704","0","0","0"
"95187328","0","0","0"
"95194752","0","0","0"
"95197184","0","0","0"
"95205248","0","0","0"
"95208832","0","0","0"
"95211520","0","0","0"
"95243776","1","1","1"
"95251712","1","1","1"
"95287424","0","0","0"
"95289984","0","0","0"
"95343616","0","0","0"
"95364608","1","1","1"
"95368448","1","1","1"
"95369472","0","0","0"
"95371520","0","0","0"
"95376896","1","1","1"
"95383296","0","0","0"
"95397376","0","0","0"
"95402368","0","0","0"
"95430400","0","0","0"
"95440256","0","0","0"
"95440768","0","0","0"
"95441920","0","0","0"
"95443200","0","0","0"
"95443968","0","0","0"
"95447040","1","1","1"
"95457792","1","1","1"
"95482368","0","0","0"
"95526400","0","0","0"
"95531392","2","2","2"
"95534976","2","2","2"
"95539456","0","0","0"
"95553152","0","0","0"
"95554304","0","0","0"
"95559168","0","0","0"
"95568256","0","0","0"
"95616128","0","0","0"
"95616768","0","0","0"
"95618560","0","0","0"
"95621888","0","0","0"
"95643776","0","0","0"
"95644800","0","0","0"
"95645440","0","0","0"
"95653888","0","0","0"
"95658112","2","2","2"
"95680128","0","0","0"
"95705088","0","0","0"
"95714688","0","0","0"
"95716736","1","1","1"
"95721088","1","1","1"
"95723776","0","0","0"
"95728768","0","0","0"
"95734272","0","0","0"
"95786240","0","0","0"
"95798272","0.5","0.5","0.5"
"95812224","0","0","0"
"95815296","0","0","0"
"95817472","0","0","0"
"95836928","0","0","0"
"95879296","0","0","0"
"95882496","0","0","0"
"95888128","0","0","0"
"95894912","0","0","0"
"95902720","0","0","0"
"95905408","0","0","0"
"95911936","0","0","0"
"95915264","0","0","0"
"95917952","0","0","0"
"95966592","1","1","1"
"95969536","0","0","0"
"95980800","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"95981696","0","0","0"
"96002432","0","0","0"
"96009216","1","1","1"
"96033024","0","0","0"
"96039936","0","0","0"
"96051584","0","0","0"
"96063744","1","1","1"
"96074112","1","1","1"
"96111104","2","2","2"
"96131968","0","0","0"
"96158848","0","0","0"
"96164352","0","0","0"
"96164864","0","0","0"
"96165248","1","1","1"
"96174848","0","0","0"
"96176256","0","0","0"
"96249088","0","0","0"
"96250624","0","0","0"
"96282624","0","0","0"
"96329344","0","0","0"
"96331008","0","0","0"
"96339968","0","0","0"
"96353280","0","0","0"
"96392704","0","0","0"
"96394752","0","0","0"
"96406272","0","0","0"
"96422016","0","0","0"
"96427648","0","0","0"
"96449792","0","0","0"
"96463616","1","1","1"
"96491904","0","0","0"
"96502784","0","0","0"
"96509440","1","1","1"
"96512000","0","0","0"
"96512128","0","0","0"
"96513280","0","0","0"
"96515456","0","0","0"
"96525312","0","0","0"
"96545280","1","1","1"
"96555520","1","1","1"
"96558720","0","0","0"
"96576384","0.5","0.5","0.5"
"96578304","0","0","0"
"96587776","1","1","1"
"96589440","0","0","0"
"96593152","0","0","0"
"96599680","1","1","1"
"96600832","0","0","0"
"96601856","1","1","1"
"96611072","1","1","1"
"96663680","0","0","0"
"96665984","0","0","0"
"96666112","0","0","0"
"96680704","0","0","0"
"96681472","0","0","0"
"96682752","1","1","1"
"96701056","0","0","0"
"96724096","1","1","1"
"96749184","1","1","1"
"96753280","0","0","0"
"96753408","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"96755840","0","0","0"
"96761216","0","0","0"
"96762752","0","0","0"
"96763264","0","0","0"
"96769792","0","0","0"
"96774784","0.5","0.5","0.5"
"96782464","0","0","0"
"96793600","0","0","0"
"96827776","0","0","0"
"96836992","0","0","0"
"96840576","0","0","0"
"96841600","0","0","0"
"96861440","0","0","0"
"96866432","0","0","0"
"96869504","0","0","0"
"96872192","1","1","1"
"96873216","0","0","0"
"96877440","0","0","0"
"96893568","0","0","0"
"96909312","0","0","0"
"96926208","0","0","0"
"96927232","0","0","0"
"96935552","0","0","0"
"96963328","0","0","0"
"97002880","0","0","0"
"97005824","0","0","0"
"97026304","0","0","0"
"97028992","0","0","0"
"97051520","1","1","1"
"97100800","0","0","0"
"97111040","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"97112832","0","0","0"
"97113216","0","0","0"
"97116544","0","0","0"
"97118848","0","0","0"
"97132800","0","0","0"
"97144576","0","0","0"
"97146624","0","0","0"
"97186944","1","1","1"
"97190656","0","0","0"
"97194624","0","0","0"
"97199104","0","0","0"
"97217024","0","0","0"
"97230848","0","0","0"
"97270016","0","0","0"
"97270784","1","1","1"
"97273856","0","0","0"
"97284736","0","0","0"
"97284864","0","0","0"
"97285120","0","0","0"
"97286912","0","0","0"
"97289728","0","0","0"
"97289984","0","0","0"
"97307136","0","0","0"
"97359616","1","1","1"
"97359872","1","1","1"
"97360768","1","1","1"
"97371008","0","0","0"
"97371392","0","0","0"
"97372800","0","0","0"
"97372928","0","0","0"
"97384064","0","0","0"
"97398016","0","0","0"
"97404544","1","1","1"
"97427456","0","0","0"
"97437056","1","1","1"
"97438208","1","1","1"
"97443712","0","0","0"
"97445376","0","0","0"
"97446656","0","0","0"
"97449344","0","0","0"
"97454976","0","0","0"
"97467008","1","1","1"
"97509632","0","0","0"
"97524608","0","0","0"
"97527296","1","1","1"
"97542656","0","0","0"
"97547904","0","0","0"
"97558912","1","1","1"
"97572096","0","0","0"
"97598208","0","0","0"
"97613184","0","0","0"
"97622272","0","0","0"
"97630720","0","0","0"
"97633408","0","0","0"
"97637376","0","0","0"
"97639680","0","0","0"
"97640320","0","0","0"
"97641728","0","0","0"
"97652096","1","1","1"
"97674624","0","0","0"
"97700992","1","1","1"
"97703808","0","0","0"
"97705088","0","0","0"
"97717888","0","0","0"
"97723776","0","0","0"
"97790208","0","0","0"
"97793536","0","0","0"
"97816576","0","0","0"
"97817344","0","0","0"
"97818496","0","0","0"
"97829120","0","0","0"
"97832448","0","0","0"
"97864960","0","0","0"
"97873024","0","0","0"
"97886976","0","0","0"
"97898112","0","0","0"
"97900288","0","0","0"
"97901696","0","0","0"
"97906944","1","1","1"
"97922816","0","0","0"
"97928960","0","0","0"
"97960320","0","0","0"
"97965440","1","1","1"
"97966720","1","1","1"
"97977472","0","0","0"
"97986944","0","0","0"
"97991936","1","1","1"
"97999616","0","0","0"
"98009472","0","0","0"
"98014592","0","0","0"
"98047872","0","0","0"
"98076160","0","0","0"
"98078464","0","0","0"
"98138368","1","1","1"
"98141568","0","0","0"
"98165760","0","0","0"
"98168448","0","0","0"
"98197888","0","0","0"
"98201600","1","1","1"
"98228480","0","0","0"
"98230912","0","0","0"
"98307200","0","0","0"
"98309632","1","1","1"
"98313216","0","0","0"
"98314880","0","0","0"
"98320640","0","0","0"
"98325120","1","1","1"
"98328960","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"98329344","0","0","0"
"98350464","0","0","0"
"98404736","0","0","0"
"98407296","0","0","0"
"98410752","0","0","0"
"98418432","0","0","0"
"98427264","0","0","0"
"98433280","0","0","0"
"98441472","1","1","1"
"98457344","0","0","0"
"98457984","0","0","0"
"98484608","0","0","0"
"98486912","1","1","1"
"98508928","0","0","0"
"98514048","0","0","0"
"98514560","0","0","0"
"98519296","0","0","0"
"98610560","1","1","1"
"98654336","1","1","1"
"98658560","0","0","0"
"98662016","0","0","0"
"98676096","0","0","0"
"98683648","1","1","1"
"98686208","1","1","1"
"98696448","0","0","0"
"98744192","0","0","0"
"98745216","1","1","1"
"98748672","0","0","0"
"98752640","0","0","0"
"98763136","0","0","0"
"98763776","0","0","0"
"98769920","1","1","1"
"98784384","0","0","0"
"98785664","0","0","0"
"98819072","0","0","0"
"98829952","0","0","0"
"98835968","0","0","0"
"98837504","0","0","0"
"98838400","0","0","0"
"98846208","1","1","1"
"98846592","0","0","0"
"98848128","1","1","1"
"98858496","0","0","0"
"98877824","0","0","0"
"98880000","0","0","0"
"98925696","0","0","0"
"98928640","0","0","0"
"98955648","1","1","1"
"99004288","1","1","1"
"99013248","0","0","0"
"99014144","0","0","0"
"99020800","2","2","2"
"99024256","0.5","0.5","0.5"
"99056896","0","0","0"
"99101952","0","0","0"
"99103744","0","0","0"
"99110400","0","0","0"
"99125760","1","1","1"
"99129216","0","0","0"
"99129856","0","0","0"
"99183232","1","1","1"
"99185536","0","0","0"
"99187712","0","0","0"
"99189504","0","0","0"
"99198336","0","0","0"
"99205248","0","0","0"
"99205632","0","0","0"
"99207808","0","0","0"
"99208064","2","2","2"
"99213312","0.5","0.5","0.5"
"99218944","0","0","0"
"99264000","0","0","0"
"99268864","0","0","0"
"99269888","0","0","0"
"99284096","0","0","0"
"99287808","0","0","0"
"99291776","0","0","0"
"99305216","0","0","0"
"99350656","0","0","0"
"99353984","0","0","0"
"99354880","0","0","0"
"99360896","0","0","0"
"99361536","1","1","1"
"99363584","0","0","0"
"99372032","0","0","0"
"99377920","0","0","0"
"99381504","0","0","0"
"99384704","0","0","0"
"99391744","0","0","0"
"99446144","0","0","0"
"99449216","0","0","0"
"99449472","0","0","0"
"99460864","1","1","1"
"99469440","0","0","0"
"99485056","0","0","0"
"99533952","0","0","0"
"99535744","0","0","0"
"99537152","0.5","0.5","0.5"
"99544448","0","0","0"
"99548288","0","0","0"
"99555584","0","0","0"
"99557248","0","0","0"
"99562496","0","0","0"
"99563136","0","0","0"
"99575808","0","0","0"
"99605888","0","0","0"
"99622016","0","0","0"
"99633792","0","0","0"
"99637760","0","0","0"
"99639040","0","0","0"
"99644416","0","0","0"
"99658240","0","0","0"
"99709696","0","0","0"
"99718656","0","0","0"
"99722496","0","0","0"
"99723136","0","0","0"
"99745408","0","0","0"
"99793536","0","0","0"
"99797632","0","0","0"
"99801728","0","0","0"
"99804672","0","0","0"
"99807872","1","1","1"
"99808512","0","0","0"
"99808896","0","0","0"
"99813248","1","1","1"
"99815680","0","0","0"
"99817600","0","0","0"
"99827456","0","0","0"
"99872128","0","0","0"
"99874688","0","0","0"
"99876992","0","0","0"
"99881216","0","0","0"
"99899264","1","1","1"
"99900928","0","0","0"
"99910144","0","0","0"
"99911168","0","0","0"
"99959936","0","0","0"
"99969024","0","0","0"
"99982464","0","0","0"
"99989632","0","0","0"
"99992320","1","1","1"
"100005376","0","0","0"
"100025472","1","1","1"
"100042240","1","1","1"
"100051840","0","0","0"
"100072576","0","0","0"
"100076288","0","0","0"
"100079744","0","0","0"
"100081920","1","1","1"
"100087424","0","0","0"
"100093952","1","1","1"
"100094976","0","0","0"
"100104320","1","1","1"
"100122752","0","0","0"
"100139392","1","1","1"
"100140544","1","1","1"
"100142976","0","0","0"
"100152320","0.5","0.5","0.5"
"100153472","0.5","0.5","0.5"
"100160768","0","0","0"
"100167936","0","0","0"
"100210304","1","1","1"
"100222336","0","0","0"
"100224640","0","0","0"
"100226176","1","1","1"
"100226560","0","0","0"
"100231680","0","0","0"
"100232064","1","1","1"
"100238976","0.5","0.5","0.5"
"100240896","0","0","0"
"100249216","0","0","0"
"100250880","1","1","1"
"100254464","0","0","0"
"100258560","0","0","0"
"100270464","0","0","0"
"100272000","0","0","0"
"100315264","0","0","0"
"100320128","0","0","0"
"100326400","1","1","1"
"100335360","1","1","1"
"100339328","0","0","0"
"100386944","0","0","0"
"100395264","0","0","0"
"100405888","0","0","0"
"100407680","0","0","0"
"100452736","0","0","0"
"100457984","0","0","0"
"100485248","0","0","0"
"100491648","1","1","1"
"100492160","0","0","0"
"100495872","1","1","1"
"100499456","0","0","0"
"100518656","1","1","1"
"100521728","0","0","0"
"100525056","0.5","0.5","0.5"
"100577152","0","0","0"
"100578304","0","0","0"
"100612480","0","0","0"
"100635648","2","2","2"
"100647168","1","1","1"
"100665344","0","0","0"
"100665728","0","0","0"
"100669440","0","0","0"
"100679680","1","1","1"
"100680320","1","1","1"
"100681088","0.5","0.5","0.5"
"100683776","1","1","1"
"100690048","0","0","0"
"100690304","1","1","1"
"100693248","0","0","0"
"100702336","0","0","0"
"100723456","0","0","0"
"100752000","0","0","0"
"100759168","1","1","1"
"100770176","0","0","0"
"100799360","0","0","0"
"100829696","0","0","0"
"100833920","1","1","1"
"100834432","0","0","0"
"100838528","0","0","0"
"100846848","0","0","0"
"100847872","0","0","0"
"100853120","0","0","0"
"100857856","0.5","0.5","0.5"
"100871552","0","0","0"
"100871808","0","0","0"
"100911616","0","0","0"
"100933376","1","1","1"
"100934784","0","0","0"
"100945408","0","0","0"
"100953344","0","0","0"
"100958208","0","0","0"
"101011840","0","0","0"
"101013760","0","0","0"
"101035520","0","0","0"
"101042944","1","1","1"
"101082240","0","0","0"
"101095040","0","0","0"
"101104256","0.5","0.5","0.5"
"101107328","0","0","0"
"101111808","2","2","2"
"101117184","0","0","0"
"101124224","1.5","1.5","1.5"
"101130112","0","0","0"
"101187584","0","0","0"
"101195520","1","1","1"
"101199360","0","0","0"
"101201792","0.5","0.5","0.5"
"101204224","1","1","1"
"101210880","1","1","1"
"101211520","0","0","0"
"101214208","0","0","0"
"101232128","0","0","0"
"101252480","0","0","0"
"101255936","0","0","0"
"101272704","0","0","0"
"101280128","1","1","1"
"101289216","0","0","0"
"101295488","0","0","0"
"101298304","0","0","0"
"101302400","1","1","1"
"101308800","0","0","0"
"101315072","0","0","0"
"101316096","1","1","1"
"101316224","1","1","1"
"101337856","0","0","0"
"101342976","0","0","0"
"101352960","0","0","0"
"101355264","1","1","1"
"101355392","0","0","0"
"101355648","0","0","0"
"101356800","0","0","0"
"101364608","0","0","0"
"101365248","0","0","0"
"101370624","1","1","1"
"101384576","1","1","1"
"101391744","0","0","0"
"101397120","0","0","0"
"101398912","0","0","0"
"101442304","0","0","0"
"101458176","0","0","0"
"101481856","0","0","0"
"101524736","0","0","0"
"101534720","0","0","0"
"101538304","0","0","0"
"101542400","1","1","1"
"101549696","0","0","0"
"101558912","0","0","0"
"101560576","0","0","0"
"101566464","0","0","0"
"101570688","1","1","1"
"101616256","0","0","0"
"101616640","2","2","2"
"101620224","0","0","0"
"101625344","0","0","0"
"101630464","1","1","1"
"101635712","0","0","0"
"101635968","0","0","0"
"101700480","0","0","0"
"101709056","1","1","1"
"101717248","0","0","0"
"101732992","1","1","1"
"101794304","1","1","1"
"101799040","1","1","1"
"101802112","0","0","0"
"101808896","0","0","0"
"101820160","0","0","0"
"101822464","0","0","0"
"101843456","0","0","0"
"101880320","0","0","0"
"101895680","0","0","0"
"101906176","0","0","0"
"101926912","0","0","0"
"101952768","0","0","0"
"101960576","0","0","0"
"101964544","1","1","1"
"101965312","1","1","1"
"101976832","0","0","0"
"101979904","0","0","0"
"101980416","0","0","0"
"101981824","0","0","0"
