"Step","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MIN","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MAX"
"196954112","0","0","0"
"196995328","0","0","0"
"196995840","0","0","0"
"197013504","0","0","0"
"197023360","0","0","0"
"197036672","0","0","0"
"197120128","0","0","0"
"197121280","0","0","0"
"197124736","0","0","0"
"197144448","0","0","0"
"197178240","0","0","0"
"197186560","0","0","0"
"197198080","0","0","0"
"197231104","0","0","0"
"197242240","0","0","0"
"197284864","0","0","0"
"197343104","1","1","1"
"197370624","0","0","0"
"197372672","0","0","0"
"197388672","1","1","1"
"197406720","0","0","0"
"197425024","0","0","0"
"197434112","0","0","0"
"197477632","0","0","0"
"197507968","1","1","1"
"197516672","0","0","0"
"197525248","1","1","1"
"197534208","0","0","0"
"197595904","0","0","0"
"197599232","0","0","0"
"197603328","0","0","0"
"197625472","0","0","0"
"197626496","0","0","0"
"197633408","1","1","1"
"197638528","0","0","0"
"197642240","0","0","0"
"197651712","0","0","0"
"197694464","0","0","0"
"197702016","0","0","0"
"197717376","0","0","0"
"197729152","0","0","0"
"197730944","0","0","0"
"197761536","0","0","0"
"197783552","0","0","0"
"197799296","0","0","0"
"197803904","0","0","0"
"197860352","0","0","0"
"197867136","0","0","0"
"197873664","0","0","0"
"197875328","0","0","0"
"197894016","0","0","0"
"197904128","0","0","0"
"197922560","0","0","0"
"197935872","0","0","0"
"197953664","0","0","0"
"198005376","0","0","0"
"198028928","0","0","0"
"198032768","0","0","0"
"198043904","0","0","0"
"198044800","0","0","0"
"198049920","0","0","0"
"198067072","0","0","0"
"198067968","0","0","0"
"198125696","0","0","0"
"198127872","0","0","0"
"198137728","0","0","0"
"198147456","0","0","0"
"198149888","0","0","0"
"198173824","0","0","0"
"198175104","0","0","0"
"198215296","0","0","0"
"198227072","0","0","0"
"198266112","0","0","0"
"198273408","0","0","0"
"198290560","0","0","0"
"198307968","0","0","0"
"198320512","0","0","0"
"198331008","0","0","0"
"198336896","0","0","0"
"198376576","0","0","0"
"198379776","0","0","0"
"198384640","0","0","0"
"198393472","0","0","0"
"198394752","0","0","0"
"198399488","0","0","0"
"198406272","0","0","0"
"198426496","0","0","0"
"198427648","0","0","0"
"198442112","0","0","0"
"198452096","0","0","0"
"198481280","0.5","0.5","0.5"
"198496896","2","2","2"
"198508928","0","0","0"
"198514304","0","0","0"
"198514816","0","0","0"
"198531712","0","0","0"
"198551680","0","0","0"
"198560256","1","1","1"
"198570112","0","0","0"
"198575360","0","0","0"
"198596096","0","0","0"
"198605568","1","1","1"
"198622464","1","1","1"
"198654336","0","0","0"
"198656768","0","0","0"
"198658176","0","0","0"
"198664448","0","0","0"
"198666368","0","0","0"
"198676608","0","0","0"
"198677632","0","0","0"
"198682880","0","0","0"
"198766336","0","0","0"
"198783488","0","0","0"
"198822016","0","0","0"
"198846848","0","0","0"
"198880128","0","0","0"
"198911616","0","0","0"
"198919680","0","0","0"
"198937728","0","0","0"
"198954880","1","1","1"
"198994816","0","0","0"
"199005184","0","0","0"
"199026560","0","0","0"
"199031552","0","0","0"
"199032192","0","0","0"
"199046272","0","0","0"
"199089536","0","0","0"
"199090816","0","0","0"
"199098112","0","0","0"
"199100416","0","0","0"
"199108480","0","0","0"
"199117312","0","0","0"
"199128576","0","0","0"
"199144192","1","1","1"
"199160704","0","0","0"
"199187200","0","0","0"
"199228544","0","0","0"
"199233024","0","0","0"
"199265664","0","0","0"
"199293696","0","0","0"
"199296640","1","1","1"
"199334144","0","0","0"
"199345792","0","0","0"
"199357568","0","0","0"
"199361024","0","0","0"
"199362816","0","0","0"
"199363968","0","0","0"
"199367808","0","0","0"
"199376256","0","0","0"
"199396352","0","0","0"
"199398912","0","0","0"
"199405568","0","0","0"
"199422080","0","0","0"
"199427712","0","0","0"
"199446016","0","0","0"
"199447552","0","0","0"
"199449344","0","0","0"
"199469952","0","0","0"
"199510656","0","0","0"
"199517568","0","0","0"
"199531136","0","0","0"
"199550464","0","0","0"
"199597312","0","0","0"
"199600512","0","0","0"
"199608064","0","0","0"
"199617536","0","0","0"
"199624704","0","0","0"
"199628416","0","0","0"
"199633280","0","0","0"
"199694720","0","0","0"
"199700352","0","0","0"
"199702784","0","0","0"
"199709184","0","0","0"
"199727360","0","0","0"
"199783168","0","0","0"
"199795584","0","0","0"
"199823744","0","0","0"
"199895424","0","0","0"
"199960576","0","0","0"
"199991040","0","0","0"
"200040960","0","0","0"
"200041088","0","0","0"
"200044032","0","0","0"
"200046848","0","0","0"
"200064896","0","0","0"
"200078592","0","0","0"
"200088704","1","1","1"
"200102400","0","0","0"
"200112512","0","0","0"
"200161664","0","0","0"
"200209280","0","0","0"
"200244992","0","0","0"
"200310912","0","0","0"
"200311808","0","0","0"
"200336256","0","0","0"
"200336640","0","0","0"
"200348160","0","0","0"
"200402176","1","1","1"
"200403840","0","0","0"
"200418560","0","0","0"
"200424448","0","0","0"
"200471680","0","0","0"
"200486016","0","0","0"
"200501504","0.5","0.5","0.5"
"200538624","0","0","0"
"200564864","0","0","0"
"200571520","0.5","0.5","0.5"
"200579712","0","0","0"
"200608512","0","0","0"
"200654592","0","0","0"
"200690560","0","0","0"
"200753920","0","0","0"
"200754944","0","0","0"
"200799616","0","0","0"
"200850176","0","0","0"
"200896896","0","0","0"
"200909568","0","0","0"
"200913024","0","0","0"
"200917888","0","0","0"
"200923136","0","0","0"
"200927616","0","0","0"
"200943232","0","0","0"
"200957568","0","0","0"
"200962816","0","0","0"
"200965120","0","0","0"
"200988288","0","0","0"
"200996352","0","0","0"
"201040896","0","0","0"
"201043584","0","0","0"
"201043968","0","0","0"
"201105920","0","0","0"
"201112960","0","0","0"
"201115392","0","0","0"
"201168256","1","1","1"
"201171712","0","0","0"
"201172736","0","0","0"
"201173632","0","0","0"
"201252736","0","0","0"
"201265536","0","0","0"
"201284096","0","0","0"
"201297664","0","0","0"
"201345024","0","0","0"
"201361664","0","0","0"
"201373696","0","0","0"
"201421824","0","0","0"
"201443968","0","0","0"
"201447424","0","0","0"
"201448064","0","0","0"
"201448704","0","0","0"
"201452288","1","1","1"
"201457024","0","0","0"
"201459456","0","0","0"
"201478016","0","0","0"
"201478656","0","0","0"
"201480192","0","0","0"
"201517440","0","0","0"
"201521920","0","0","0"
"201530240","0","0","0"
"201535232","0","0","0"
"201535744","0","0","0"
"201544832","0","0","0"
"201559936","0","0","0"
"201600384","0","0","0"
"201601920","0","0","0"
"201608704","0","0","0"
"201620480","0","0","0"
"201635712","0","0","0"
"201644544","0","0","0"
"201666304","0","0","0"
"201704320","0","0","0"
"201718400","0","0","0"
"201725440","1","1","1"
"201762944","0","0","0"
"201774336","0","0","0"
"201779712","0","0","0"
"201802624","0","0","0"
"201807232","0","0","0"
"201809024","0","0","0"
"201858816","0","0","0"
"201875328","0","0","0"
"201876864","0","0","0"
"201881344","0","0","0"
"201892352","0","0","0"
"201905920","0","0","0"
"201944448","0","0","0"
"201948544","0","0","0"
"201953792","0","0","0"
"201955712","0","0","0"
"201956864","0","0","0"
"201963520","0","0","0"
"201969280","0","0","0"
"201970432","0","0","0"
"201994624","0","0","0"
"202005120","0","0","0"
"202005376","0","0","0"
"202009856","0","0","0"
"202014848","0","0","0"
"202032384","0","0","0"
"202040448","0","0","0"
"202046592","1","1","1"
"202081024","0","0","0"
"202104576","0","0","0"
"202121600","0","0","0"
"202125184","0","0","0"
"202152960","0","0","0"
"202154368","0","0","0"
"202161024","0","0","0"
"202198144","0","0","0"
"202201728","0","0","0"
"202216192","0","0","0"
"202220800","0","0","0"
"202242304","0","0","0"
"202255616","0","0","0"
"202269824","0","0","0"
"202293120","0","0","0"
"202313472","0","0","0"
"202336896","0","0","0"
"202339840","0","0","0"
"202343936","0","0","0"
"202348160","0","0","0"
"202375552","0","0","0"
"202381568","0","0","0"
"202385280","0","0","0"
"202394624","0","0","0"
"202398080","0","0","0"
"202399104","0","0","0"
"202417408","0","0","0"
"202451200","0","0","0"
"202465152","1","1","1"
"202477952","0","0","0"
"202481792","0","0","0"
"202486016","1","1","1"
"202488064","0","0","0"
"202494208","0","0","0"
"202505600","0","0","0"
"202518144","0","0","0"
"202524928","0","0","0"
"202525824","0","0","0"
"202561792","0","0","0"
"202589696","0","0","0"
"202594304","0","0","0"
"202658816","0","0","0"
"202669440","0","0","0"
"202729344","0","0","0"
"202731392","0","0","0"
"202736896","0","0","0"
"202739456","0","0","0"
"202760576","0","0","0"
"202797568","0","0","0"
"202839424","0","0","0"
"202844544","1","1","1"
"202856448","0","0","0"
"202861440","0","0","0"
"202899200","0","0","0"
"202908544","0","0","0"
"202922624","0","0","0"
"202927232","0","0","0"
"202939392","0","0","0"
"202941568","0","0","0"
"203001472","1","1","1"
"203075712","0","0","0"
"203081472","0","0","0"
"203082112","0","0","0"
"203087488","0","0","0"
"203093120","0","0","0"
"203114240","0","0","0"
"203125376","0","0","0"
"203131776","0","0","0"
"203176448","0","0","0"
"203176704","0","0","0"
"203200640","0","0","0"
"203201664","0","0","0"
"203211136","0","0","0"
"203212928","0","0","0"
"203214720","0","0","0"
"203260032","0","0","0"
"203268480","0","0","0"
"203285120","0","0","0"
"203286784","0","0","0"
"203287040","0","0","0"
"203322880","0","0","0"
"203344384","0","0","0"
"203347072","0","0","0"
"203351168","0","0","0"
"203356800","0","0","0"
"203372800","0","0","0"
"203373824","0","0","0"
"203387904","0","0","0"
"203420416","0","0","0"
"203437184","0","0","0"
"203480576","0","0","0"
"203506944","0","0","0"
"203518848","0","0","0"
"203524096","0","0","0"
"203527808","0","0","0"
"203547136","0","0","0"
"203547264","0","0","0"
"203555072","0","0","0"
"203561472","0","0","0"
"203563776","0","0","0"
"203612032","0","0","0"
"203640704","0","0","0"
"203682304","1","1","1"
"203713920","0","0","0"
"203724288","0","0","0"
"203734144","0","0","0"
"203761280","0","0","0"
"203784704","0","0","0"
"203807488","0","0","0"
"203808384","0","0","0"
"203832320","0","0","0"
"203871360","0","0","0"
"203871616","0","0","0"
"203874560","0","0","0"
"203880576","0","0","0"
"203884032","0","0","0"
"203957888","0","0","0"
"203958912","0","0","0"
"203965184","0","0","0"
"204001664","0","0","0"
"204032384","0","0","0"
"204045568","0","0","0"
"204050816","0","0","0"
"204057600","0","0","0"
"204070784","0","0","0"
"204084736","0","0","0"
"204119552","0","0","0"
"204134912","0","0","0"
"204139648","0","0","0"
"204144256","0","0","0"
"204156928","0","0","0"
"204160128","0","0","0"
"204172544","0","0","0"
"204218624","0","0","0"
"204229632","0","0","0"
"204240896","0","0","0"
"204244224","0","0","0"
"204302720","0","0","0"
"204305280","0","0","0"
"204312320","0","0","0"
"204322432","1","1","1"
"204385280","0","0","0"
"204392192","0","0","0"
"204396928","0","0","0"
"204434176","0","0","0"
"204439168","0","0","0"
"204480256","0","0","0"
"204493312","0","0","0"
"204526464","0","0","0"
"204529408","0","0","0"
"204553344","0","0","0"
"204571520","0","0","0"
"204576896","0","0","0"
"204581376","0","0","0"
"204609664","0","0","0"
"204639360","0","0","0"
"204662016","0","0","0"
"204671872","0","0","0"
"204677120","0","0","0"
"204681600","0","0","0"
"204685568","0","0","0"
"204744448","0","0","0"
"204751360","0","0","0"
"204758912","0","0","0"
"204765696","0","0","0"
"204770688","0","0","0"
"204810240","0","0","0"
"204817152","0","0","0"
"204826112","0","0","0"
"204827520","0","0","0"
"204829440","0","0","0"
"204833152","0","0","0"
"204842368","0","0","0"
"204882304","0","0","0"
"204923904","0","0","0"
"204930176","0","0","0"
"204937344","0","0","0"
"204951808","0","0","0"
"204984832","0","0","0"
"204987776","0","0","0"
"204989056","0","0","0"
"204990720","0","0","0"
"205008384","0","0","0"
"205028736","0","0","0"
"205030784","0","0","0"
"205039744","0","0","0"
"205046016","0","0","0"
"205085440","0","0","0"
"205099776","1","1","1"
"205108096","0","0","0"
"205127296","0","0","0"
"205132288","0","0","0"
"205132928","0","0","0"
"205158272","0","0","0"
"205186176","0","0","0"
"205187328","0","0","0"
"205187840","0","0","0"
"205212416","0","0","0"
"205224960","0","0","0"
"205277056","0","0","0"
"205291648","0","0","0"
"205293952","0","0","0"
"205321600","0","0","0"
"205398144","0","0","0"
"205418624","0","0","0"
"205440000","0","0","0"
"205444096","0","0","0"
"205455872","0","0","0"
"205468928","0","0","0"
"205477504","0","0","0"
"205490816","1","1","1"
"205522304","0","0","0"
"205547008","0","0","0"
"205549312","0","0","0"
"205580032","0","0","0"
"205606272","0","0","0"
"205622784","0","0","0"
"205627776","0","0","0"
"205631360","0","0","0"
"205634304","0","0","0"
"205650560","0","0","0"
"205656704","0","0","0"
"205690112","0","0","0"
"205705216","0","0","0"
"205724288","0","0","0"
"205730176","0","0","0"
"205737088","1","1","1"
"205775232","0","0","0"
"205794688","0","0","0"
"205820416","0","0","0"
"205839872","0","0","0"
"205842304","0","0","0"
"205856640","0","0","0"
"205875712","0","0","0"
"205882112","0","0","0"
"205882240","0","0","0"
"205894656","0","0","0"
"205897600","0","0","0"
"205926528","0","0","0"
"205945984","0","0","0"
"205956096","0","0","0"
"205962496","0","0","0"
"205968768","1","1","1"
"205988608","0","0","0"
"205989248","0","0","0"
"206045056","0","0","0"
"206048640","1","1","1"
"206056192","0","0","0"
"206064128","0","0","0"
"206067968","0","0","0"
"206068352","0","0","0"
"206088576","1","1","1"
"206092032","0","0","0"
"206131584","0","0","0"
"206131968","0","0","0"
"206145536","0","0","0"
"206147456","0","0","0"
"206167040","1","1","1"
"206175104","0","0","0"
"206190336","0","0","0"
"206192512","0","0","0"
"206205440","0","0","0"
"206242304","0","0","0"
"206255616","0","0","0"
"206302464","0","0","0"
"206306560","0","0","0"
"206319616","0","0","0"
"206330880","0","0","0"
"206336896","0","0","0"
"206340608","0","0","0"
"206346112","0","0","0"
"206362880","0","0","0"
"206399104","0","0","0"
"206404864","0","0","0"
"206407936","0","0","0"
"206416256","0","0","0"
"206431872","0","0","0"
"206471552","0","0","0"
"206482432","0","0","0"
"206489472","0","0","0"
"206498176","0","0","0"
"206499712","1","1","1"
"206513536","0","0","0"
"206522240","0","0","0"
"206572544","0","0","0"
"206576128","0","0","0"
"206579456","0","0","0"
"206615552","0","0","0"
"206630784","0","0","0"
"206634368","0","0","0"
"206642176","0","0","0"
"206652416","0","0","0"
"206668800","0","0","0"
"206690432","0","0","0"
"206723328","0","0","0"
"206726784","0","0","0"
"206730368","0","0","0"
"206740864","0","0","0"
"206752384","0","0","0"
"206788992","0","0","0"
"206795392","0","0","0"
"206812544","0","0","0"
"206823936","0","0","0"
"206827008","0","0","0"
"206845568","0","0","0"
"206852224","0","0","0"
"206859776","0","0","0"
"206873856","0","0","0"
"206896640","0","0","0"
"206904576","0","0","0"
"206916736","0","0","0"
"206927744","0","0","0"
"206936704","0","0","0"
"206938240","0","0","0"
"206939520","0","0","0"
"206946432","0","0","0"
"206968832","0","0","0"
"206995712","0","0","0"
"207000576","0","0","0"
"207013120","0","0","0"
"207020928","0","0","0"
"207032832","0","0","0"
"207078144","0","0","0"
"207082752","0","0","0"
"207083648","0","0","0"
"207121024","0","0","0"
"207144192","0","0","0"
"207170176","0","0","0"
"207178112","0","0","0"
"207184256","0","0","0"
"207195392","0","0","0"
"207200000","0","0","0"
"207202816","0","0","0"
"207207552","0","0","0"
"207217920","0","0","0"
"207228416","0","0","0"
"207243648","0","0","0"
"207245440","0","0","0"
"207267072","0","0","0"
"207291264","0","0","0"
"207361536","0","0","0"
"207363840","0","0","0"
"207368576","0","0","0"
"207372544","0","0","0"
"207373312","0","0","0"
"207373568","0","0","0"
"207375488","0","0","0"
"207384832","0","0","0"
"207394688","0","0","0"
"207443840","1","1","1"
"207447424","0","0","0"
"207451904","0","0","0"
"207469056","0","0","0"
"207505664","0","0","0"
"207537664","0","0","0"
"207541760","1","1","1"
"207584128","0","0","0"
"207599744","0","0","0"
"207608704","0","0","0"
"207616768","0","0","0"
"207644416","0","0","0"
"207683968","0","0","0"
"207750912","0","0","0"
"207762816","0","0","0"
"207769856","0","0","0"
"207771392","0","0","0"
"207785216","0","0","0"
"207785728","0","0","0"
"207806976","0","0","0"
"207812608","0","0","0"
"207824768","0","0","0"
"207878400","0","0","0"
"207882240","0","0","0"
"207885312","0","0","0"
"207887488","0","0","0"
"207893504","0","0","0"
"207901824","0","0","0"
"207904256","0","0","0"
"207905024","0","0","0"
"207926528","0","0","0"
"207959936","0.5","0.5","0.5"
"207973376","0","0","0"
"208027136","0","0","0"
"208029696","0","0","0"
"208034304","0","0","0"
"208034432","1","1","1"
"208043264","0","0","0"
"208045824","0","0","0"
"208056704","0","0","0"
"208075264","0","0","0"
"208093696","0","0","0"
"208119168","0","0","0"
"208120832","0","0","0"
"208132352","0","0","0"
"208133248","0","0","0"
"208143360","0","0","0"
"208157056","0","0","0"
"208170240","0","0","0"
"208171136","0","0","0"
"208199168","0","0","0"
"208232192","0","0","0"
"208240896","0","0","0"
"208249600","0","0","0"
"208253184","0.5","0.5","0.5"
"208266368","0","0","0"
"208270464","0","0","0"
"208309120","0","0","0"
"208317568","0","0","0"
"208367488","0","0","0"
"208387200","1","1","1"
"208392960","0","0","0"
"208404480","0","0","0"
"208407424","0","0","0"
"208413952","0.5","0.5","0.5"
"208429696","1","1","1"
"208432384","0","0","0"
"208461440","0","0","0"
"208483584","0","0","0"
"208537856","0","0","0"
"208548864","0","0","0"
"208556032","0","0","0"
"208558336","0","0","0"
"208566144","1","1","1"
"208583936","0","0","0"
"208586368","0","0","0"
